drugbank_id,interactant_id,name,organism,known_action
DB00368,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00368,BE0003665,"POU domain, class 5, transcription factor 1",Humans,unknown
DB00369,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00370,BE0000749,Sodium-dependent serotonin transporter,Humans,unknown
DB00373,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00381,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00382,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00390,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00390,BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown
DB00390,BE0000703,Bile salt export pump,Humans,unknown
DB00390,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00390,BE0003667,Organic solute transporter subunit alpha,Humans,unknown
DB00390,BE0003668,Organic solute transporter subunit beta,Humans,unknown
DB00390,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00391,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00391,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00391,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00391,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB00391,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00391,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00391,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00394,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00394,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00394,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00394,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00396,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00396,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00396,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00396,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00396,BE0000703,Bile salt export pump,Humans,unknown
DB00396,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00396,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB00396,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00396,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00396,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00398,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00398,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00398,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00398,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00398,BE0004770,RalA-binding protein 1,Humans,unknown
DB00398,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00399,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00401,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00406,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00412,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00412,BE0000703,Bile salt export pump,Humans,no
DB00412,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB00413,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00413,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00413,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00415,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00415,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00415,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00415,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB00421,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00421,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00421,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00421,BE0000703,Bile salt export pump,Humans,no
DB00428,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00432,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00432,BE0004705,Sodium/nucleoside cotransporter 1,Humans,unknown
DB00432,BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown
DB00432,BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown
DB00434,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00437,BE0003645,Organic anion transporter 3,Humans,unknown
DB00437,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00437,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00437,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00438,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00439,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00439,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00439,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00439,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00439,BE0000703,Bile salt export pump,Humans,no
DB00440,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00440,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00440,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB00441,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00441,BE0003651,ATP-binding cassette sub-family C member 10,Humans,no
DB00441,BE0001204,Equilibrative nucleoside transporter 1,Humans,no
DB00441,BE0004705,Sodium/nucleoside cotransporter 1,Humans,no
DB00441,BE0004706,Equilibrative nucleoside transporter 2,Humans,no
DB00441,BE0003672,Solute carrier family 28 member 3,Humans,no
DB00443,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00444,BE0003640,ATP-binding cassette sub-family C member 6,Humans,unknown
DB00444,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00445,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00446,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00447,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00447,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00448,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00448,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00448,BE0003645,Organic anion transporter 3,Humans,unknown
DB00448,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00448,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00448,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00451,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB00451,BE0000178,Monocarboxylate transporter 8,Humans,unknown
DB00451,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00451,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00451,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00451,BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown
DB00451,BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown
DB00451,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00454,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00455,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00455,BE0000703,Bile salt export pump,Humans,unknown
DB00456,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00456,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00456,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00456,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00456,BE0003645,Organic anion transporter 3,Humans,unknown
DB00456,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00456,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00457,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00457,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00457,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00457,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00458,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00458,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00458,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00458,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00468,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00468,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00468,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00468,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00468,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00468,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00468,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00469,BE0003645,Organic anion transporter 3,Humans,unknown
DB00470,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB00470,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00470,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00471,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00472,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00476,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00477,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00477,BE0000703,Bile salt export pump,Humans,no
DB00480,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00481,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00481,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00481,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00481,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00481,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00481,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00481,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00482,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00482,BE0000703,Bile salt export pump,Humans,no
DB00482,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00482,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00485,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00485,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00490,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00492,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00492,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00493,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00493,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00493,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00493,BE0003645,Organic anion transporter 3,Humans,unknown
DB00493,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00493,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00495,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00495,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00495,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00495,BE0003645,Organic anion transporter 3,Humans,unknown
DB00495,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00495,BE0004705,Sodium/nucleoside cotransporter 1,Humans,unknown
DB00495,BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown
DB00495,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00495,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00495,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB00495,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00499,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00500,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00501,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00501,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00501,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00501,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00501,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00501,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00501,BE0003645,Organic anion transporter 3,Humans,unknown
DB00501,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00501,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00501,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00501,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00501,BE0000703,Bile salt export pump,Humans,unknown
DB00501,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB00502,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00503,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00503,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00503,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00503,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00503,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00503,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00503,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00503,BE0000703,Bile salt export pump,Humans,no
DB00503,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00508,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00509,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00509,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB00509,BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown
DB00509,BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown
DB00509,BE0000222,Large neutral amino acids transporter small subunit 1,Humans,unknown
DB00515,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00515,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB00515,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00515,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00515,BE0003649,High affinity copper uptake protein 1,Humans,unknown
DB00515,BE0003662,Protein SLC31A2,Humans,unknown
DB00515,BE0003640,ATP-binding cassette sub-family C member 6,Humans,unknown
DB00515,BE0003664,Copper-transporting ATPase 2,Humans,unknown
DB00515,BE0003666,Copper-transporting ATPase 1,Humans,unknown
DB00515,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00518,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00519,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00519,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00520,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00520,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00520,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00520,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00520,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00523,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00526,BE0003647,Solute carrier family 22 member 2,Humans,no
DB00526,BE0003649,High affinity copper uptake protein 1,Humans,no
