drugbank_id,reaction_id,enzyme_drugbank_id,uniprot_id
DB00425,DB00425_rxn_3,BE0002638,P08684
DB00425,DB00425_rxn_3,BE0002433,P05177
DB00425,DB00425_rxn_3,BE0002363,P10635
DB00426,DB00426_rxn_0,BE0003539,Q06278
DB00432,DB00432_rxn_1,BE0002193,P19971
DB00434,DB00434_rxn_0,BE0003677,P35503
DB00434,DB00434_rxn_0,BE0009343,P36537
DB00434,DB00434_rxn_0,BE0003544,P22310
DB00439,DB00439_rxn_0,BE0002887,P10632
DB00439,DB00439_rxn_1,BE0002887,P10632
DB00439,DB00439_rxn_1,BE0002638,P08684
DB00440,DB00440_rxn_0,BE0002433,P05177
DB00440,DB00440_rxn_1,BE0002638,P08684
DB00440,DB00440_rxn_2,BE0002793,P11712
DB00440,DB00440_rxn_3,BE0002638,P08684
DB00440,DB00440_rxn_4,BE0002638,P08684
DB00440,DB00440_rxn_4,BE0002362,P20815
DB00440,DB00440_rxn_4,BE0003612,P24462
DB00440,DB00440_rxn_5,BE0002638,P08684
DB00441,DB00441_rxn_0,BE0002443,P32320
DB00441,DB00441_rxn_1,BE0002804,P27707
DB00441,DB00441_rxn_1,BE0004639,O00142
DB00441,DB00441_rxn_2,BE0004700,P32321
DB00441,DB00441_rxn_3,BE0000637,P30085
DB00441,DB00441_rxn_4,BE0003106,P15531
DB00444,DB00444_rxn_0,BE0002638,P08684
DB00444,DB00444_rxn_0,BE0002362,P20815
DB00444,DB00444_rxn_1,BE0002362,P20815
DB00444,DB00444_rxn_1,BE0002638,P08684
DB00444,DB00444_rxn_2,BE0001075,P05164
DB00448,DB00448_rxn_0,BE0003536,P33261
DB00448,DB00448_rxn_0,BE0002793,P11712
DB00448,DB00448_rxn_0,BE0002638,P08684
DB00448,DB00448_rxn_0,BE0002887,P10632
DB00448,DB00448_rxn_1,BE0002638,P08684
DB00451,DB00451_rxn_0,BE0009333,P55073
DB00451,DB00451_rxn_1,BE0009333,P55073
DB00451,DB00451_rxn_2,BE0009333,P55073
DB00455,DB00455_rxn_0,BE0002638,P08684
DB00455,DB00455_rxn_0,BE0002363,P10635
DB00455,DB00455_rxn_0,BE0003536,P33261
DB00455,DB00455_rxn_0,BE0003543,P04798
DB00455,DB00455_rxn_1,BE0003543,P04798
DB00455,DB00455_rxn_1,BE0003549,P20813
DB00455,DB00455_rxn_1,BE0002887,P10632
DB00455,DB00455_rxn_1,BE0002793,P11712
DB00455,DB00455_rxn_1,BE0003536,P33261
DB00455,DB00455_rxn_1,BE0002363,P10635
DB00455,DB00455_rxn_1,BE0002638,P08684
DB00455,DB00455_rxn_1,BE0002362,P20815
DB00455,DB00455_rxn_2,BE0009343,P36537
DB00455,DB00455_rxn_3,BE0003543,P04798
DB00455,DB00455_rxn_3,BE0003549,P20813
DB00455,DB00455_rxn_3,BE0002887,P10632
DB00455,DB00455_rxn_3,BE0002793,P11712
DB00455,DB00455_rxn_3,BE0003536,P33261
DB00455,DB00455_rxn_3,BE0002363,P10635
DB00455,DB00455_rxn_3,BE0002638,P08684
DB00455,DB00455_rxn_3,BE0002362,P20815
DB00455,DB00455_rxn_4,BE0002887,P10632
DB00455,DB00455_rxn_5,BE0003541,P22309
DB00455,DB00455_rxn_5,BE0003677,P35503
DB00455,DB00455_rxn_5,BE0004696,P54855
DB00458,DB00458_rxn_0,BE0002433,P05177
DB00458,DB00458_rxn_0,BE0003536,P33261
DB00458,DB00458_rxn_0,BE0002638,P08684
DB00458,DB00458_rxn_4,BE0002433,P05177
DB00458,DB00458_rxn_4,BE0003536,P33261
DB00458,DB00458_rxn_4,BE0002363,P10635
DB00458,DB00458_rxn_4,BE0002638,P08684
DB00458,DB00458_rxn_6,BE0002363,P10635
DB00461,DB00461_rxn_0,BE0000329,P28845
DB00461,DB00461_rxn_0,BE0000126,Q04828
DB00461,DB00461_rxn_0,BE0000592,P42330
DB00461,DB00461_rxn_0,BE0000438,P17516
DB00461,DB00461_rxn_10,BE0002433,P05177
DB00461,DB00461_rxn_11,BE0002793,P11712
DB00465,DB00465_rxn_0,BE0003679,P16662
DB00468,DB00468_rxn_0,BE0002638,P08684
DB00469,DB00469_rxn_0,BE0002793,P11712
DB00470,DB00470_rxn_0,BE0002793,P11712
DB00470,DB00470_rxn_0,BE0003536,P33261
DB00470,DB00470_rxn_0,BE0002638,P08684
DB00470,DB00470_rxn_1,BE0002638,P08684
DB00470,DB00470_rxn_2,BE0002638,P08684
DB00470,DB00470_rxn_3,BE0002638,P08684
DB00470,DB00470_rxn_4,BE0002638,P08684
DB00470,DB00470_rxn_5,BE0002638,P08684
DB00470,DB00470_rxn_5,BE0003536,P33261
DB00470,DB00470_rxn_5,BE0002793,P11712
DB00470,DB00470_rxn_6,BE0002638,P08684
DB00470,DB00470_rxn_7,BE0002638,P08684
DB00470,DB00470_rxn_8,BE0002638,P08684
DB00470,DB00470_rxn_9,BE0002638,P08684
DB00470,DB00470_rxn_10,BE0000017,P23219
DB00470,DB00470_rxn_10,BE0002638,P08684
DB00470,DB00470_rxn_13,BE0002793,P11712
DB00470,DB00470_rxn_14,BE0003538,O60656
DB00470,DB00470_rxn_14,BE0003678,Q9HAW8
DB00470,DB00470_rxn_15,BE0003541,P22309
DB00470,DB00470_rxn_15,BE0003677,P35503
DB00471,DB00471_rxn_1,BE0002638,P08684
DB00471,DB00471_rxn_1,BE0003336,P11509
DB00471,DB00471_rxn_2,BE0002638,P08684
DB00471,DB00471_rxn_2,BE0003336,P11509
DB00471,DB00471_rxn_3,BE0002638,P08684
DB00471,DB00471_rxn_4,BE0002638,P08684
DB00471,DB00471_rxn_5,BE0002793,P11712
DB00471,DB00471_rxn_6,BE0002793,P11712
DB00471,DB00471_rxn_7,BE0002638,P08684
DB00471,DB00471_rxn_7,BE0003336,P11509
DB00471,DB00471_rxn_8,BE0002638,P08684
DB00471,DB00471_rxn_9,BE0002638,P08684
DB00471,DB00471_rxn_10,BE0002793,P11712
DB00472,DB00472_rxn_0,BE0009758,P19224
DB00472,DB00472_rxn_1,BE0002363,P10635
DB00472,DB00472_rxn_1,BE0002638,P08684
DB00472,DB00472_rxn_1,BE0002793,P11712
DB00472,DB00472_rxn_1,BE0002362,P20815
DB00472,DB00472_rxn_1,BE0003536,P33261
DB00472,DB00472_rxn_1,BE0002433,P05177
DB00472,DB00472_rxn_1,BE0003549,P20813
DB00472,DB00472_rxn_2,BE0003536,P33261
DB00472,DB00472_rxn_2,BE0002638,P08684
DB00472,DB00472_rxn_4,BE0003536,P33261
DB00472,DB00472_rxn_4,BE0002638,P08684
DB00472,DB00472_rxn_5,BE0003536,P33261
DB00472,DB00472_rxn_5,BE0002638,P08684
DB00472,DB00472_rxn_6,BE0009758,P19224
DB00472,DB00472_rxn_8,BE0003536,P33261
DB00472,DB00472_rxn_8,BE0002638,P08684
DB00476,DB00476_rxn_0,BE0002433,P05177
DB00476,DB00476_rxn_0,BE0002363,P10635
DB00476,DB00476_rxn_1,BE0002433,P05177
DB00476,DB00476_rxn_1,BE0002363,P10635
DB00476,DB00476_rxn_1,BE0002793,P11712
DB00476,DB00476_rxn_2,BE0002433,P05177
DB00476,DB00476_rxn_2,BE0002363,P10635
DB00476,DB00476_rxn_2,BE0002793,P11712
DB00477,DB00477_rxn_0,BE0002363,P10635
DB00477,DB00477_rxn_4,BE0002638,P08684
DB00481,DB00481_rxn_0,BE0003678,Q9HAW8
DB00481,DB00481_rxn_0,BE0003682,Q9HAW9
DB00481,DB00481_rxn_0,BE0003541,P22309
DB00481,DB00481_rxn_1,BE0003678,Q9HAW8
DB00481,DB00481_rxn_1,BE0003682,Q9HAW9
DB00481,DB00481_rxn_1,BE0003541,P22309
DB00481,DB00481_rxn_2,BE0003678,Q9HAW8
DB00481,DB00481_rxn_2,BE0003682,Q9HAW9
DB00481,DB00481_rxn_2,BE0003541,P22309
DB00482,DB00482_rxn_0,BE0002793,P11712
DB00482,DB00482_rxn_0,BE0002638,P08684
DB00482,DB00482_rxn_0,BE0002363,P10635
DB00482,DB00482_rxn_0,BE0002887,P10632
DB00482,DB00482_rxn_1,BE0000227,P07327
DB00482,DB00482_rxn_1,BE0000400,P00325
DB00482,DB00482_rxn_2,BE0009758,P19224
DB00484,DB00484_rxn_0,BE0003539,Q06278
DB00484,DB00484_rxn_1,BE0003539,Q06278
DB00490,DB00490_rxn_0,BE0002638,P08684
DB00490,DB00490_rxn_1,BE0002638,P08684
DB00490,DB00490_rxn_1,BE0002362,P20815
DB00490,DB00490_rxn_1,BE0002363,P10635
DB00490,DB00490_rxn_2,BE0002638,P08684
DB00490,DB00490_rxn_3,BE0002638,P08684
DB00490,DB00490_rxn_4,BE0002638,P08684
DB00497,DB00497_rxn_0,BE0002363,P10635
DB00497,DB00497_rxn_1,BE0002638,P08684
DB00497,DB00497_rxn_6,BE0002638,P08684
DB00497,DB00497_rxn_9,BE0002363,P10635
DB00499,DB00499_rxn_0,BE0002433,P05177
DB00502,DB00502_rxn_0,BE0002638,P08684
DB00502,DB00502_rxn_1,BE0002638,P08684
DB00502,DB00502_rxn_2,BE0003074,P16152
DB00502,DB00502_rxn_2,BE0002638,P08684
DB00502,DB00502_rxn_3,BE0003538,O60656
DB00502,DB00502_rxn_4,BE0002638,P08684
DB00502,DB00502_rxn_5,BE0002638,P08684
DB00502,DB00502_rxn_5,BE0002363,P10635
DB00502,DB00502_rxn_6,BE0002433,P05177
DB00502,DB00502_rxn_9,BE0002638,P08684
DB00503,DB00503_rxn_0,BE0002362,P20815
DB00503,DB00503_rxn_0,BE0002638,P08684
DB00503,DB00503_rxn_1,BE0002638,P08684
DB00503,DB00503_rxn_1,BE0002362,P20815
DB00503,DB00503_rxn_2,BE0002362,P20815
DB00503,DB00503_rxn_2,BE0002638,P08684
DB00503,DB00503_rxn_2,BE0002363,P10635
DB00503,DB00503_rxn_3,BE0002638,P08684
DB00503,DB00503_rxn_3,BE0002362,P20815
DB00507,DB00507_rxn_0,BE0000457,P22413
DB00514,DB00514_rxn_0,BE0002363,P10635
DB00514,DB00514_rxn_0,BE0002793,P11712
DB00514,DB00514_rxn_1,BE0002638,P08684
DB00514,DB00514_rxn_1,BE0003549,P20813
DB00514,DB00514_rxn_1,BE0002363,P10635
DB00514,DB00514_rxn_1,BE0002793,P11712
DB00514,DB00514_rxn_2,BE0009758,P19224
DB00514,DB00514_rxn_2,BE0003681,P06133
DB00514,DB00514_rxn_2,BE0003679,P16662
DB00514,DB00514_rxn_2,BE0004696,P54855
DB00514,DB00514_rxn_2,BE0003680,O75795
DB00514,DB00514_rxn_4,BE0002638,P08684
DB00514,DB00514_rxn_4,BE0002363,P10635
DB00514,DB00514_rxn_5,BE0002363,P10635
DB00514,DB00514_rxn_6,BE0009758,P19224
DB00514,DB00514_rxn_6,BE0003681,P06133
DB00514,DB00514_rxn_6,BE0003679,P16662
DB00514,DB00514_rxn_6,BE0004696,P54855
DB00514,DB00514_rxn_6,BE0003680,O75795
DB00521,DB00521_rxn_0,BE0002363,P10635
DB00530,DB00530_rxn_0,BE0002638,P08684
DB00530,DB00530_rxn_0,BE0002362,P20815
DB00530,DB00530_rxn_0,BE0003543,P04798
DB00530,DB00530_rxn_0,BE0002433,P05177
DB00531,DB00531_rxn_0,BE0002793,P11712
DB00531,DB00531_rxn_0,BE0002638,P08684
DB00531,DB00531_rxn_0,BE0003549,P20813
DB00531,DB00531_rxn_0,BE0003536,P33261
DB00531,DB00531_rxn_0,BE0003612,P24462
DB00531,DB00531_rxn_1,BE0002638,P08684
DB00531,DB00531_rxn_1,BE0003612,P24462
DB00531,DB00531_rxn_2,BE0003612,P24462
DB00531,DB00531_rxn_3,BE0003612,P24462
DB00531,DB00531_rxn_6,BE0000227,P07327
DB00531,DB00531_rxn_6,BE0004352,P14550
DB00531,DB00531_rxn_7,BE0000718,P30838
DB00531,DB00531_rxn_7,BE0000583,P47895
DB00531,DB00531_rxn_7,BE0000446,P43353
DB00531,DB00531_rxn_7,BE0000193,P48448
DB00531,DB00531_rxn_11,BE0000718,P30838
DB00531,DB00531_rxn_11,BE0000554,P00352
DB00532,DB00532_rxn_0,BE0003549,P20813
DB00532,DB00532_rxn_1,BE0002793,P11712
DB00532,DB00532_rxn_1,BE0003549,P20813
DB00532,DB00532_rxn_2,BE0003536,P33261
DB00532,DB00532_rxn_3,BE0002363,P10635
DB00532,DB00532_rxn_3,BE0003536,P33261
DB00532,DB00532_rxn_3,BE0002433,P05177
DB00532,DB00532_rxn_3,BE0003611,P33260
DB00532,DB00532_rxn_3,BE0002638,P08684
DB00533,DB00533_rxn_0,BE0002433,P05177
DB00533,DB00533_rxn_0,BE0002638,P08684
DB00533,DB00533_rxn_1,BE0000017,P23219
DB00533,DB00533_rxn_2,BE0000017,P23219
DB00533,DB00533_rxn_3,BE0000017,P23219
DB00533,DB00533_rxn_4,BE0002433,P05177
DB00533,DB00533_rxn_4,BE0002638,P08684
DB00533,DB00533_rxn_8,BE0009758,P19224
DB00539,DB00539_rxn_0,BE0002638,P08684
DB00540,DB00540_rxn_0,BE0002363,P10635
DB00540,DB00540_rxn_0,BE0002433,P05177
DB00540,DB00540_rxn_0,BE0003536,P33261
DB00540,DB00540_rxn_1,BE0002363,P10635
DB00540,DB00540_rxn_1,BE0002638,P08684
DB00545,DB00545_rxn_0,BE0000426,P22303
DB00545,DB00545_rxn_0,BE0002180,P06276
DB00546,DB00546_rxn_0,BE0003536,P33261
DB00546,DB00546_rxn_0,BE0002638,P08684
DB00549,DB00549_rxn_0,BE0002793,P11712
DB00549,DB00549_rxn_0,BE0002638,P08684
DB00549,DB00549_rxn_1,BE0002793,P11712
DB00549,DB00549_rxn_1,BE0002638,P08684
DB00549,DB00549_rxn_3,BE0003608,P18440
DB00549,DB00549_rxn_3,BE0003607,P11245
DB00554,DB00554_rxn_0,BE0002793,P11712
DB00555,DB00555_rxn_0,BE0009758,P19224
DB00557,DB00557_rxn_0,BE0002638,P08684
DB00557,DB00557_rxn_0,BE0002362,P20815
DB00559,DB00559_rxn_0,BE0002793,P11712
DB00559,DB00559_rxn_0,BE0002638,P08684
DB00559,DB00559_rxn_1,BE0002638,P08684
DB00559,DB00559_rxn_1,BE0002793,P11712
DB00563,DB00563_rxn_0,BE0003539,Q06278
DB00564,DB00564_rxn_0,BE0002362,P20815
DB00564,DB00564_rxn_0,BE0002638,P08684
DB00564,DB00564_rxn_0,BE0002887,P10632
DB00564,DB00564_rxn_2,BE0002638,P08684
DB00564,DB00564_rxn_2,BE0003549,P20813
DB00564,DB00564_rxn_3,BE0003536,P33261
DB00564,DB00564_rxn_3,BE0002638,P08684
DB00564,DB00564_rxn_3,BE0002362,P20815
DB00564,DB00564_rxn_5,BE0009565,P07099
DB00564,DB00564_rxn_6,BE0002638,P08684
DB00568,DB00568_rxn_0,BE0002793,P11712
DB00568,DB00568_rxn_0,BE0003543,P04798
DB00568,DB00568_rxn_0,BE0002433,P05177
DB00568,DB00568_rxn_0,BE0003336,P11509
DB00568,DB00568_rxn_1,BE0002363,P10635
DB00568,DB00568_rxn_2,BE0002793,P11712
DB00568,DB00568_rxn_2,BE0003543,P04798
DB00568,DB00568_rxn_2,BE0002433,P05177
DB00568,DB00568_rxn_2,BE0003336,P11509
DB00568,DB00568_rxn_3,BE0003549,P20813
DB00568,DB00568_rxn_4,BE0002793,P11712
DB00568,DB00568_rxn_4,BE0002433,P05177
DB00568,DB00568_rxn_4,BE0003336,P11509
DB00568,DB00568_rxn_5,BE0002793,P11712
DB00568,DB00568_rxn_5,BE0002433,P05177
DB00568,DB00568_rxn_5,BE0003336,P11509
DB00570,DB00570_rxn_0,BE0002638,P08684
DB00571,DB00571_rxn_0,BE0002433,P05177
DB00571,DB00571_rxn_1,BE0002363,P10635
DB00574,DB00574_rxn_0,BE0002363,P10635
DB00574,DB00574_rxn_0,BE0002433,P05177
DB00575,DB00575_rxn_0,BE0002363,P10635
DB00575,DB00575_rxn_0,BE0002433,P05177
DB00575,DB00575_rxn_0,BE0002638,P08684
DB00575,DB00575_rxn_0,BE0003543,P04798
DB00575,DB00575_rxn_0,BE0002362,P20815
DB00577,DB00577_rxn_0,BE0004370,Q86WA6
DB00577,DB00577_rxn_1,BE0004370,Q86WA6
DB00577,DB00577_rxn_2,BE0000514,P06478
DB00577,DB00577_rxn_3,BE0002351,Q16774
DB00577,DB00577_rxn_4,BE0009651,
DB00580,DB00580_rxn_0,BE0009758,P19224
DB00580,DB00580_rxn_2,BE0002793,P11712
DB00580,DB00580_rxn_2,BE0002638,P08684
DB00580,DB00580_rxn_3,BE0002793,P11712
DB00580,DB00580_rxn_3,BE0002638,P08684
DB00580,DB00580_rxn_4,BE0009758,P19224
DB00580,DB00580_rxn_7,BE0009758,P19224
DB00580,DB00580_rxn_11,BE0002793,P11712
DB00580,DB00580_rxn_11,BE0002638,P08684
DB00580,DB00580_rxn_12,BE0009758,P19224
DB00580,DB00580_rxn_14,BE0009758,P19224
DB00580,DB00580_rxn_15,BE0009758,P19224
DB00582,DB00582_rxn_0,BE0002793,P11712
DB00582,DB00582_rxn_0,BE0003536,P33261
DB00582,DB00582_rxn_0,BE0002638,P08684
DB00582,DB00582_rxn_0,BE0002362,P20815
DB00582,DB00582_rxn_0,BE0003612,P24462
DB00582,DB00582_rxn_1,BE0002638,P08684
DB00582,DB00582_rxn_1,BE0002362,P20815
DB00582,DB00582_rxn_1,BE0003612,P24462
DB00586,DB00586_rxn_1,BE0002793,P11712
DB00586,DB00586_rxn_2,BE0001075,P05164
DB00586,DB00586_rxn_2,BE0003543,P04798
DB00586,DB00586_rxn_2,BE0002433,P05177
DB00586,DB00586_rxn_2,BE0001111,Q16678
DB00586,DB00586_rxn_2,BE0003336,P11509
DB00586,DB00586_rxn_2,BE0003549,P20813
DB00586,DB00586_rxn_2,BE0002887,P10632
DB00586,DB00586_rxn_2,BE0002793,P11712
DB00586,DB00586_rxn_2,BE0003611,P33260
DB00586,DB00586_rxn_2,BE0003536,P33261
DB00586,DB00586_rxn_2,BE0002363,P10635
DB00586,DB00586_rxn_2,BE0003533,P05181
DB00586,DB00586_rxn_2,BE0003683,P51589
DB00586,DB00586_rxn_2,BE0002638,P08684
DB00586,DB00586_rxn_2,BE0002362,P20815
DB00586,DB00586_rxn_3,BE0002793,P11712
DB00586,DB00586_rxn_4,BE0003679,P16662
DB00586,DB00586_rxn_4,BE0003677,P35503
DB00586,DB00586_rxn_4,BE0003538,O60656
DB00586,DB00586_rxn_4,BE0003681,P06133
DB00586,DB00586_rxn_5,BE0002793,P11712
DB00586,DB00586_rxn_6,BE0002638,P08684
DB00586,DB00586_rxn_6,BE0002433,P05177
DB00586,DB00586_rxn_6,BE0003549,P20813
DB00586,DB00586_rxn_6,BE0002887,P10632
DB00586,DB00586_rxn_6,BE0003611,P33260
DB00586,DB00586_rxn_6,BE0003536,P33261
DB00586,DB00586_rxn_6,BE0002793,P11712
DB00586,DB00586_rxn_7,BE0002793,P11712
DB00586,DB00586_rxn_11,BE0002793,P11712
DB00586,DB00586_rxn_17,BE0000814,P09211
DB00586,DB00586_rxn_18,BE0002089,P21964
DB00588,DB00588_rxn_0,BE0002638,P08684
DB00588,DB00588_rxn_0,BE0002362,P20815
DB00588,DB00588_rxn_0,BE0003612,P24462
DB00602,DB00602_rxn_0,BE0002638,P08684
DB00602,DB00602_rxn_1,BE0002638,P08684
DB00603,DB00603_rxn_0,BE0002638,P08684
DB00603,DB00603_rxn_1,BE0002638,P08684
DB00603,DB00603_rxn_2,BE0002638,P08684
DB00603,DB00603_rxn_3,BE0002638,P08684
DB00603,DB00603_rxn_4,BE0002638,P08684
DB00604,DB00604_rxn_0,BE0002638,P08684
DB00604,DB00604_rxn_0,BE0002887,P10632
DB00604,DB00604_rxn_0,BE0003549,P20813
DB00604,DB00604_rxn_1,BE0002887,P10632
DB00604,DB00604_rxn_2,BE0002638,P08684
DB00604,DB00604_rxn_3,BE0002638,P08684
DB00608,DB00608_rxn_0,BE0002887,P10632
DB00608,DB00608_rxn_0,BE0002363,P10635
DB00608,DB00608_rxn_0,BE0002638,P08684
DB00608,DB00608_rxn_0,BE0002362,P20815
DB00613,DB00613_rxn_0,BE0002887,P10632
DB00615,DB00615_rxn_0,BE0002638,P08684
DB00617,DB00617_rxn_0,BE0002793,P11712
DB00619,DB00619_rxn_0,BE0002793,P11712
DB00619,DB00619_rxn_0,BE0002362,P20815
DB00619,DB00619_rxn_0,BE0002363,P10635
DB00619,DB00619_rxn_0,BE0002433,P05177
DB00619,DB00619_rxn_0,BE0002638,P08684
DB00619,DB00619_rxn_0,BE0002887,P10632
DB00619,DB00619_rxn_0,BE0003543,P04798
DB00619,DB00619_rxn_0,BE0004727,P78329
DB00619,DB00619_rxn_1,BE0002638,P08684
DB00619,DB00619_rxn_1,BE0003543,P04798
DB00619,DB00619_rxn_1,BE0001111,Q16678
DB00619,DB00619_rxn_1,BE0010048,Q08477
DB00619,DB00619_rxn_2,BE0003606,P31513
DB00619,DB00619_rxn_2,BE0002638,P08684
DB00619,DB00619_rxn_3,BE0003606,P31513
DB00619,DB00619_rxn_3,BE0002638,P08684
DB00619,DB00619_rxn_4,BE0003543,P04798
DB00619,DB00619_rxn_4,BE0002433,P05177
DB00619,DB00619_rxn_4,BE0001111,Q16678
DB00619,DB00619_rxn_4,BE0002638,P08684
DB00620,DB00620_rxn_0,BE0002638,P08684
DB00620,DB00620_rxn_0,BE0002362,P20815
DB00620,DB00620_rxn_0,BE0003612,P24462
DB00622,DB00622_rxn_0,BE0002887,P10632
DB00622,DB00622_rxn_0,BE0002638,P08684
DB00622,DB00622_rxn_1,BE0003543,P04798
DB00622,DB00622_rxn_1,BE0002433,P05177
DB00622,DB00622_rxn_1,BE0002887,P10632
DB00622,DB00622_rxn_1,BE0002363,P10635
DB00622,DB00622_rxn_1,BE0003533,P05181
DB00622,DB00622_rxn_1,BE0002638,P08684
DB00622,DB00622_rxn_1,BE0002362,P20815
DB00623,DB00623_rxn_0,BE0002363,P10635
DB00624,DB00624_rxn_0,BE0002638,P08684
DB00624,DB00624_rxn_0,BE0002793,P11712
DB00624,DB00624_rxn_0,BE0003536,P33261
DB00624,DB00624_rxn_1,BE0002638,P08684
DB00624,DB00624_rxn_1,BE0002793,P11712
DB00624,DB00624_rxn_1,BE0003536,P33261
DB00624,DB00624_rxn_2,BE0002638,P08684
DB00624,DB00624_rxn_3,BE0002638,P08684
DB00624,DB00624_rxn_3,BE0002793,P11712
DB00624,DB00624_rxn_3,BE0003536,P33261
DB00624,DB00624_rxn_4,BE0002638,P08684
DB00624,DB00624_rxn_4,BE0003549,P20813
DB00624,DB00624_rxn_5,BE0002638,P08684
DB00624,DB00624_rxn_5,BE0003549,P20813
DB00624,DB00624_rxn_5,BE0002793,P11712
DB00624,DB00624_rxn_5,BE0003536,P33261
DB00624,DB00624_rxn_6,BE0003536,P33261
DB00624,DB00624_rxn_6,BE0002793,P11712
DB00624,DB00624_rxn_6,BE0002638,P08684
DB00624,DB00624_rxn_8,BE0000585,P31213
DB00624,DB00624_rxn_9,BE0002638,P08684
DB00624,DB00624_rxn_9,BE0002793,P11712
DB00624,DB00624_rxn_9,BE0003536,P33261
DB00624,DB00624_rxn_10,BE0003680,O75795
DB00624,DB00624_rxn_11,BE0002638,P08684
DB00624,DB00624_rxn_11,BE0002793,P11712
DB00624,DB00624_rxn_11,BE0003536,P33261
DB00624,DB00624_rxn_13,BE0002638,P08684
DB00624,DB00624_rxn_13,BE0002793,P11712
DB00624,DB00624_rxn_13,BE0003536,P33261
DB00624,DB00624_rxn_14,BE0002090,P11511
DB00624,DB00624_rxn_16,BE0002090,P11511
DB00625,DB00625_rxn_0,BE0003549,P20813
DB00625,DB00625_rxn_0,BE0002433,P05177
DB00625,DB00625_rxn_0,BE0002638,P08684
DB00628,DB00628_rxn_0,BE0002638,P08684
DB00629,DB00629_rxn_0,BE0002433,P05177
DB00631,DB00631_rxn_0,BE0002804,P27707
DB00635,DB00635_rxn_3,BE0002638,P08684
DB00637,DB00637_rxn_0,BE0002363,P10635
DB00637,DB00637_rxn_0,BE0002638,P08684
DB00637,DB00637_rxn_1,BE0002638,P08684
DB00637,DB00637_rxn_2,BE0002638,P08684
DB00637,DB00637_rxn_3,BE0002638,P08684
DB00640,DB00640_rxn_0,BE0003540,P55263
DB00640,DB00640_rxn_1,BE0002214,P00813
DB00640,DB00640_rxn_2,BE0000250,P00491
DB00640,DB00640_rxn_3,BE0001262,P00568
DB00640,DB00640_rxn_4,BE0003106,P15531
DB00640,DB00640_rxn_4,BE0003281,P22392
DB00640,DB00640_rxn_5,BE0002204,P47989
DB00640,DB00640_rxn_6,BE0002204,P47989
DB00641,DB00641_rxn_0,BE0002638,P08684
DB00641,DB00641_rxn_0,BE0002362,P20815
DB00641,DB00641_rxn_1,BE0002638,P08684
DB00641,DB00641_rxn_1,BE0002362,P20815
DB00641,DB00641_rxn_2,BE0002638,P08684
DB00641,DB00641_rxn_2,BE0002362,P20815
DB00641,DB00641_rxn_3,BE0002638,P08684
DB00654,DB00654_rxn_0,BE0009756,
DB00655,DB00655_rxn_2,BE0002638,P08684
DB00655,DB00655_rxn_5,BE0002638,P08684
DB00655,DB00655_rxn_5,BE0002362,P20815
DB00655,DB00655_rxn_5,BE0003612,P24462
DB00655,DB00655_rxn_5,BE0002433,P05177
DB00655,DB00655_rxn_5,BE0003549,P20813
DB00655,DB00655_rxn_5,BE0002887,P10632
DB00655,DB00655_rxn_5,BE0002793,P11712
DB00655,DB00655_rxn_5,BE0003536,P33261
DB00655,DB00655_rxn_5,BE0002363,P10635
DB00655,DB00655_rxn_6,BE0003543,P04798
DB00655,DB00655_rxn_6,BE0002433,P05177
DB00655,DB00655_rxn_6,BE0002793,P11712
DB00655,DB00655_rxn_6,BE0002638,P08684
DB00655,DB00655_rxn_6,BE0002362,P20815
DB00655,DB00655_rxn_6,BE0003612,P24462
DB00655,DB00655_rxn_7,BE0003543,P04798
DB00655,DB00655_rxn_7,BE0002638,P08684
DB00655,DB00655_rxn_7,BE0002362,P20815
DB00655,DB00655_rxn_7,BE0003612,P24462
DB00655,DB00655_rxn_8,BE0002638,P08684
DB00655,DB00655_rxn_8,BE0002362,P20815
DB00655,DB00655_rxn_8,BE0003612,P24462
DB00655,DB00655_rxn_9,BE0003543,P04798
DB00655,DB00655_rxn_10,BE0003543,P04798
DB00655,DB00655_rxn_10,BE0003612,P24462
DB00655,DB00655_rxn_11,BE0003543,P04798
DB00655,DB00655_rxn_11,BE0002887,P10632
DB00655,DB00655_rxn_11,BE0002638,P08684
DB00655,DB00655_rxn_11,BE0002362,P20815
DB00655,DB00655_rxn_11,BE0003612,P24462
DB00655,DB00655_rxn_12,BE0002887,P10632
DB00655,DB00655_rxn_12,BE0002638,P08684
DB00655,DB00655_rxn_12,BE0002362,P20815
DB00655,DB00655_rxn_13,BE0002433,P05177
DB00655,DB00655_rxn_13,BE0002638,P08684
DB00656,DB00656_rxn_0,BE0002638,P08684
DB00661,DB00661_rxn_0,BE0002887,P10632
DB00661,DB00661_rxn_0,BE0003611,P33260
DB00661,DB00661_rxn_0,BE0002793,P11712
DB00661,DB00661_rxn_1,BE0002887,P10632
DB00661,DB00661_rxn_2,BE0002887,P10632
DB00661,DB00661_rxn_2,BE0002638,P08684
DB00661,DB00661_rxn_2,BE0002362,P20815
DB00661,DB00661_rxn_2,BE0002433,P05177
DB00661,DB00661_rxn_3,BE0002887,P10632
DB00661,DB00661_rxn_3,BE0002793,P11712
DB00661,DB00661_rxn_4,BE0002362,P20815
DB00661,DB00661_rxn_4,BE0002638,P08684
DB00661,DB00661_rxn_5,BE0002638,P08684
DB00661,DB00661_rxn_5,BE0002362,P20815
