drugbank_id,smpdb_id,uniprot_id
DB00116,SMP0000221,P19623
DB00116,SMP0000221,Q13126
DB00116,SMP0000221,P23526
DB00116,SMP0000221,Q96RQ9
DB00116,SMP0000221,P56192
DB00116,SMP0000221,Q96DP5
DB00116,SMP0000221,P31153
DB00116,SMP0000221,Q9NZL9
DB00116,SMP0000221,Q8NE62
DB00116,SMP0000221,Q8IXL7
DB00116,SMP0000221,Q9Y3D2
DB00116,SMP0000223,P21397
DB00116,SMP0000223,P05091
DB00116,SMP0000223,O75600
DB00116,SMP0000223,Q9UI17
DB00116,SMP0000223,Q9UL12
DB00116,SMP0000223,P23378
DB00116,SMP0000223,P48728
DB00116,SMP0000223,P34897
DB00116,SMP0000223,P09622
DB00116,SMP0000223,P21549
DB00116,SMP0000223,P50440
DB00116,SMP0000223,Q14353
DB00116,SMP0000223,P13196
DB00116,SMP0000223,Q93088
DB00116,SMP0000223,Q14749
DB00116,SMP0000223,Q8IVS8
DB00116,SMP0000223,O43175
DB00116,SMP0000223,Q9Y617
DB00116,SMP0000223,P78330
DB00116,SMP0000223,P20132
DB00116,SMP0000223,P34896
DB00116,SMP0000223,Q9GZT4
DB00116,SMP0000223,P35520
DB00116,SMP0000223,P32929
DB00116,SMP0000223,P49591
DB00116,SMP0000223,P41250
DB00116,SMP0000244,P21397
DB00116,SMP0000244,P05091
DB00116,SMP0000244,O75600
DB00116,SMP0000244,Q9UI17
DB00116,SMP0000244,Q9UL12
DB00116,SMP0000244,P23378
DB00116,SMP0000244,P48728
DB00116,SMP0000244,P34897
DB00116,SMP0000244,P09622
DB00116,SMP0000244,P21549
DB00116,SMP0000244,P50440
DB00116,SMP0000244,Q14353
DB00116,SMP0000244,P13196
DB00116,SMP0000244,Q93088
DB00116,SMP0000244,Q14749
DB00116,SMP0000244,Q8IVS8
DB00116,SMP0000244,O43175
DB00116,SMP0000244,Q9Y617
DB00116,SMP0000244,P78330
DB00116,SMP0000244,P20132
DB00116,SMP0000244,P34896
DB00116,SMP0000244,Q9GZT4
DB00116,SMP0000244,P35520
DB00116,SMP0000244,P32929
DB00116,SMP0000244,P49591
DB00116,SMP0000244,P41250
DB00116,SMP0000427,P00492
DB00116,SMP0000427,P20839
DB00116,SMP0000427,P49915
DB00116,SMP0000427,P51580
DB00116,SMP0000427,P63000
DB00116,SMP0000427,Q06278
DB00116,SMP0000427,Q06203
DB00116,SMP0000427,Q14542
DB00116,SMP0000427,Q9HAS3
DB00116,SMP0000427,Q99808
DB00116,SMP0000427,O43868
DB00116,SMP0000427,O15440
DB00116,SMP0000427,O15439
DB00116,SMP0000427,P47989
DB00116,SMP0000427,P55263
DB00116,SMP0000427,P50583
DB00116,SMP0000427,O75414
DB00116,SMP0000427,O75356
DB00116,SMP0000427,Q5MY95
DB00116,SMP0000427,Q16774
DB00116,SMP0000427,P49902
DB00116,SMP0000427,Q16854
DB00116,SMP0000427,P07741
DB00116,SMP0000427,P00491
DB00116,SMP0000427,Q9Y2T3
DB00116,SMP0000427,Q9UKK9
DB00116,SMP0000427,P21108
DB00116,SMP0000427,P22102
DB00116,SMP0000427,O15067
DB00116,SMP0000427,P22234
DB00116,SMP0000427,P30566
DB00116,SMP0000427,P31939
DB00116,SMP0000427,Q9BY32
DB00116,SMP0000427,P36959
DB00116,SMP0000427,P30520
DB00116,SMP0000427,P23109
DB00116,SMP0000427,P00813
DB00116,SMP0000427,P00568
DB00116,SMP0000427,Q8NBU5
DB00116,SMP0000427,Q08499
DB00116,SMP0000427,Q96PN6
DB00116,SMP0000427,P33402
DB00116,SMP0000427,Q02153
DB00116,SMP0000427,Q9Y233
DB00116,SMP0000427,P10599
DB00116,SMP0000427,P23921
DB00116,SMP0000427,P31350
DB00116,SMP0000430,P00492
DB00116,SMP0000430,P20839
DB00116,SMP0000430,P49915
DB00116,SMP0000430,P51580
DB00116,SMP0000430,P63000
DB00116,SMP0000430,Q06278
DB00116,SMP0000430,Q06203
DB00116,SMP0000430,Q14542
DB00116,SMP0000430,Q9HAS3
DB00116,SMP0000430,Q99808
DB00116,SMP0000430,O43868
DB00116,SMP0000430,O15440
DB00116,SMP0000430,O15439
DB00116,SMP0000430,P47989
DB00116,SMP0000430,P55263
DB00116,SMP0000430,P50583
DB00116,SMP0000430,O75414
DB00116,SMP0000430,O75356
DB00116,SMP0000430,Q5MY95
DB00116,SMP0000430,Q16774
DB00116,SMP0000430,P49902
DB00116,SMP0000430,Q16854
DB00116,SMP0000430,P07741
DB00116,SMP0000430,P00491
DB00116,SMP0000430,Q9Y2T3
DB00116,SMP0000430,Q9UKK9
DB00116,SMP0000430,P21108
DB00116,SMP0000430,P22102
DB00116,SMP0000430,O15067
DB00116,SMP0000430,P22234
DB00116,SMP0000430,P30566
DB00116,SMP0000430,P31939
DB00116,SMP0000430,Q9BY32
DB00116,SMP0000430,P36959
DB00116,SMP0000430,P30520
DB00116,SMP0000430,P23109
DB00116,SMP0000430,P00813
DB00116,SMP0000430,P00568
DB00116,SMP0000430,Q8NBU5
DB00116,SMP0000430,Q08499
DB00116,SMP0000430,Q96PN6
DB00116,SMP0000430,P33402
DB00116,SMP0000430,Q02153
DB00116,SMP0000430,Q9Y233
DB00116,SMP0000430,P10599
DB00116,SMP0000430,P23921
DB00116,SMP0000430,P31350
DB00116,SMP0000432,P00374
DB00116,SMP0000432,Q05932
DB00116,SMP0000432,P11586
DB00116,SMP0000432,O75891
DB00116,SMP0000432,O95954
DB00116,SMP0000432,P49914
DB00116,SMP0000432,P42898
DB00116,SMP0000432,Q92820
DB00116,SMP0000432,Q6UB35
DB00116,SMP0000432,P13995
DB00116,SMP0000432,Q96DP5
DB00116,SMP0000432,Q96NT5
DB00116,SMP0000513,P50583
DB00116,SMP0000513,O75414
DB00116,SMP0000513,O75356
DB00116,SMP0000513,Q5MY95
DB00116,SMP0000513,Q16774
DB00116,SMP0000513,P49902
DB00116,SMP0000513,Q16854
DB00116,SMP0000513,P07741
DB00116,SMP0000513,P00491
DB00116,SMP0000513,P00492
DB00116,SMP0000513,Q9Y2T3
DB00116,SMP0000513,Q9UKK9
DB00116,SMP0000513,P21108
DB00116,SMP0000513,Q06203
DB00116,SMP0000513,P22102
DB00116,SMP0000513,O15067
DB00116,SMP0000513,P22234
DB00116,SMP0000513,P30566
DB00116,SMP0000513,P31939
DB00116,SMP0000513,Q9BY32
DB00116,SMP0000513,P49915
DB00116,SMP0000513,P20839
DB00116,SMP0000513,P36959
DB00116,SMP0000513,P47989
DB00116,SMP0000513,P30520
DB00116,SMP0000513,P23109
DB00116,SMP0000513,P00813
DB00116,SMP0000513,P00568
DB00116,SMP0000513,Q8NBU5
DB00116,SMP0000513,Q08499
DB00116,SMP0000513,Q96PN6
DB00116,SMP0000513,P33402
DB00116,SMP0000513,Q02153
DB00116,SMP0000513,Q9Y233
DB00116,SMP0000513,P10599
DB00116,SMP0000513,P23921
DB00116,SMP0000513,P31350
DB00116,SMP0000724,P00374
DB00116,SMP0000724,P11586
DB00116,SMP0000724,O75891
DB00116,SMP0000724,O95954
DB00116,SMP0000724,P49914
DB00116,SMP0000724,P42898
DB00116,SMP0000724,Q05932
DB00116,SMP0000724,Q92820
DB00116,SMP0000724,Q6UB35
DB00116,SMP0000724,P13995
DB00116,SMP0000724,Q96DP5
DB00116,SMP0000724,Q96NT5
DB00116,SMP0000004,P21397
DB00116,SMP0000004,P05091
DB00116,SMP0000004,O75600
DB00116,SMP0000004,Q9UI17
DB00116,SMP0000004,Q9UL12
DB00116,SMP0000004,P23378
DB00116,SMP0000004,P48728
DB00116,SMP0000004,P34897
DB00116,SMP0000004,P09622
DB00116,SMP0000004,P21549
DB00116,SMP0000004,P50440
DB00116,SMP0000004,Q14353
DB00116,SMP0000004,P13196
DB00116,SMP0000004,Q93088
DB00116,SMP0000004,Q14749
DB00116,SMP0000004,Q8IVS8
DB00116,SMP0000004,O43175
DB00116,SMP0000004,Q9Y617
DB00116,SMP0000004,P78330
DB00116,SMP0000004,P20132
DB00116,SMP0000004,P34896
DB00116,SMP0000004,Q9GZT4
DB00116,SMP0000004,P35520
DB00116,SMP0000004,P32929
DB00116,SMP0000004,P49591
DB00116,SMP0000004,P41250
DB00116,SMP0000009,P20132
DB00116,SMP0000009,Q7L266
DB00116,SMP0000009,P08243
DB00116,SMP0000009,P42357
DB00116,SMP0000009,P31327
DB00116,SMP0000009,A8YXX4
DB00116,SMP0000009,P00367
DB00116,SMP0000009,Q9UI32
DB00116,SMP0000009,P48728
DB00116,SMP0000009,P09622
DB00116,SMP0000009,P23378
DB00116,SMP0000009,P23434
DB00116,SMP0000044,Q96KN2
DB00116,SMP0000044,A5YM72
DB00116,SMP0000044,O60678
DB00116,SMP0000044,P19113
DB00116,SMP0000044,P50135
DB00116,SMP0000044,P21397
DB00116,SMP0000044,P30838
DB00116,SMP0000044,P05091
DB00116,SMP0000044,P42357
DB00116,SMP0000044,Q96N76
DB00116,SMP0000044,Q96NU7
DB00116,SMP0000044,O95954
DB00116,SMP0000044,P49590
DB00116,SMP0000044,P12081
DB00116,SMP0000044,P19801
DB00116,SMP0000044,Q8N4J0
DB00116,SMP0000044,Q96KP4
DB00116,SMP0000050,P50583
DB00116,SMP0000050,O75414
DB00116,SMP0000050,O75356
DB00116,SMP0000050,Q5MY95
DB00116,SMP0000050,Q16774
DB00116,SMP0000050,P49902
DB00116,SMP0000050,Q16854
DB00116,SMP0000050,P07741
DB00116,SMP0000050,P00491
DB00116,SMP0000050,P00492
DB00116,SMP0000050,Q9Y2T3
DB00116,SMP0000050,Q9UKK9
DB00116,SMP0000050,P21108
DB00116,SMP0000050,Q06203
DB00116,SMP0000050,P22102
DB00116,SMP0000050,O15067
DB00116,SMP0000050,P22234
DB00116,SMP0000050,P30566
DB00116,SMP0000050,P31939
DB00116,SMP0000050,Q9BY32
DB00116,SMP0000050,P49915
DB00116,SMP0000050,P20839
DB00116,SMP0000050,P36959
DB00116,SMP0000050,P47989
DB00116,SMP0000050,P30520
DB00116,SMP0000050,P23109
DB00116,SMP0000050,P00813
DB00116,SMP0000050,P00568
DB00116,SMP0000050,Q8NBU5
DB00116,SMP0000050,Q08499
DB00116,SMP0000050,Q96PN6
DB00116,SMP0000050,P33402
DB00116,SMP0000050,Q02153
DB00116,SMP0000050,Q9Y233
DB00116,SMP0000050,P10599
DB00116,SMP0000050,P23921
DB00116,SMP0000050,P31350
DB00116,SMP0000123,P49419
DB00116,SMP0000123,Q93088
DB00116,SMP0000123,Q99707
DB00116,SMP0000123,P23526
DB00116,SMP0000123,Q8NE62
DB00116,SMP0000123,Q9UBM1
DB00116,SMP0000123,P31153
DB00116,SMP0000123,Q9NZL9
DB00116,SMP0000177,P34896
DB00116,SMP0000177,P42898
DB00116,SMP0000177,Q99707
DB00116,SMP0000177,P32929
DB00116,SMP0000177,P35520
DB00116,SMP0000177,Q93088
DB00116,SMP0000177,P26358
DB00116,SMP0000177,P17707
DB00116,SMP0000177,P19623
DB00116,SMP0000177,Q13126
DB00116,SMP0000177,P23526
DB00116,SMP0000177,Q96RQ9
DB00116,SMP0000177,P56192
DB00116,SMP0000177,Q96DP5
DB00116,SMP0000177,P31153
DB00116,SMP0000177,Q9NZL9
DB00116,SMP0000177,Q8NE62
DB00116,SMP0000177,Q8IXL7
DB00116,SMP0000177,Q9Y3D2
DB00116,SMP0000191,Q96KN2
DB00116,SMP0000191,A5YM72
DB00116,SMP0000191,O60678
DB00116,SMP0000191,P19113
DB00116,SMP0000191,P50135
DB00116,SMP0000191,P21397
DB00116,SMP0000191,P30838
DB00116,SMP0000191,P05091
DB00116,SMP0000191,P42357
DB00116,SMP0000191,Q96N76
DB00116,SMP0000191,Q96NU7
DB00116,SMP0000191,O95954
DB00116,SMP0000191,P49590
DB00116,SMP0000191,P12081
DB00116,SMP0000191,P19801
DB00116,SMP0000191,Q8N4J0
DB00116,SMP0000191,Q96KP4
DB00116,SMP0000210,P50583
DB00116,SMP0000210,O75414
DB00116,SMP0000210,O75356
DB00116,SMP0000210,Q5MY95
DB00116,SMP0000210,Q16774
DB00116,SMP0000210,P49902
DB00116,SMP0000210,Q16854
DB00116,SMP0000210,P07741
DB00116,SMP0000210,P00491
DB00116,SMP0000210,P00492
DB00116,SMP0000210,Q9Y2T3
DB00116,SMP0000210,Q9UKK9
DB00116,SMP0000210,P21108
DB00116,SMP0000210,Q06203
DB00116,SMP0000210,P22102
DB00116,SMP0000210,O15067
DB00116,SMP0000210,P22234
DB00116,SMP0000210,P30566
DB00116,SMP0000210,P31939
DB00116,SMP0000210,Q9BY32
DB00116,SMP0000210,P49915
DB00116,SMP0000210,P20839
DB00116,SMP0000210,P36959
DB00116,SMP0000210,P47989
DB00116,SMP0000210,P30520
DB00116,SMP0000210,P23109
DB00116,SMP0000210,P00813
DB00116,SMP0000210,P00568
DB00116,SMP0000210,Q8NBU5
DB00116,SMP0000210,Q08499
DB00116,SMP0000210,Q96PN6
DB00116,SMP0000210,P33402
DB00116,SMP0000210,Q02153
DB00116,SMP0000210,Q9Y233
DB00116,SMP0000210,P10599
DB00116,SMP0000210,P23921
DB00116,SMP0000210,P31350
DB00116,SMP0000364,P50583
DB00116,SMP0000364,O75414
DB00116,SMP0000364,O75356
DB00116,SMP0000364,Q5MY95
DB00116,SMP0000364,Q16774
DB00116,SMP0000364,P49902
DB00116,SMP0000364,Q16854
DB00116,SMP0000364,P07741
DB00116,SMP0000364,P00491
DB00116,SMP0000364,P00492
DB00116,SMP0000364,Q9Y2T3
DB00116,SMP0000364,Q9UKK9
DB00116,SMP0000364,P21108
DB00116,SMP0000364,Q06203
DB00116,SMP0000364,P22102
DB00116,SMP0000364,O15067
DB00116,SMP0000364,P22234
DB00116,SMP0000364,P30566
DB00116,SMP0000364,P31939
DB00116,SMP0000364,Q9BY32
DB00116,SMP0000364,P49915
DB00116,SMP0000364,P20839
DB00116,SMP0000364,P36959
DB00116,SMP0000364,P47989
DB00116,SMP0000364,P30520
DB00116,SMP0000364,P23109
DB00116,SMP0000364,P00813
DB00116,SMP0000364,P00568
DB00116,SMP0000364,Q8NBU5
DB00116,SMP0000364,Q08499
DB00116,SMP0000364,Q96PN6
DB00116,SMP0000364,P33402
DB00116,SMP0000364,Q02153
DB00116,SMP0000364,Q9Y233
DB00116,SMP0000364,P10599
DB00116,SMP0000364,P23921
DB00116,SMP0000364,P31350
DB00116,SMP0000365,P50583
DB00116,SMP0000365,O75414
DB00116,SMP0000365,O75356
DB00116,SMP0000365,Q5MY95
DB00116,SMP0000365,Q16774
DB00116,SMP0000365,P49902
DB00116,SMP0000365,Q16854
DB00116,SMP0000365,P07741
DB00116,SMP0000365,P00491
DB00116,SMP0000365,P00492
DB00116,SMP0000365,Q9Y2T3
DB00116,SMP0000365,Q9UKK9
DB00116,SMP0000365,P21108
DB00116,SMP0000365,Q06203
DB00116,SMP0000365,P22102
DB00116,SMP0000365,O15067
DB00116,SMP0000365,P22234
DB00116,SMP0000365,P30566
DB00116,SMP0000365,P31939
DB00116,SMP0000365,Q9BY32
DB00116,SMP0000365,P49915
DB00116,SMP0000365,P20839
DB00116,SMP0000365,P36959
DB00116,SMP0000365,P47989
DB00116,SMP0000365,P30520
DB00116,SMP0000365,P23109
DB00116,SMP0000365,P00813
DB00116,SMP0000365,P00568
DB00116,SMP0000365,Q8NBU5
DB00116,SMP0000365,Q08499
DB00116,SMP0000365,Q96PN6
DB00116,SMP0000365,P33402
DB00116,SMP0000365,Q02153
DB00116,SMP0000365,Q9Y233
DB00116,SMP0000365,P10599
DB00116,SMP0000365,P23921
DB00116,SMP0000365,P31350
DB00116,SMP0000428,P00492
DB00116,SMP0000428,P20839
DB00116,SMP0000428,P49915
DB00116,SMP0000428,P51580
DB00116,SMP0000428,P63000
DB00116,SMP0000428,Q06278
DB00116,SMP0000428,Q06203
DB00116,SMP0000428,Q14542
DB00116,SMP0000428,Q9HAS3
DB00116,SMP0000428,Q99808
DB00116,SMP0000428,O43868
DB00116,SMP0000428,O15440
DB00116,SMP0000428,O15439
DB00116,SMP0000428,P47989
DB00116,SMP0000428,P55263
DB00116,SMP0000428,P50583
DB00116,SMP0000428,O75414
DB00116,SMP0000428,O75356
DB00116,SMP0000428,Q5MY95
DB00116,SMP0000428,Q16774
DB00116,SMP0000428,P49902
DB00116,SMP0000428,Q16854
DB00116,SMP0000428,P07741
DB00116,SMP0000428,P00491
DB00116,SMP0000428,Q9Y2T3
DB00116,SMP0000428,Q9UKK9
DB00116,SMP0000428,P21108
DB00116,SMP0000428,P22102
DB00116,SMP0000428,O15067
DB00116,SMP0000428,P22234
DB00116,SMP0000428,P30566
DB00116,SMP0000428,P31939
DB00116,SMP0000428,Q9BY32
DB00116,SMP0000428,P36959
DB00116,SMP0000428,P30520
DB00116,SMP0000428,P23109
DB00116,SMP0000428,P00813
DB00116,SMP0000428,P00568
DB00116,SMP0000428,Q8NBU5
DB00116,SMP0000428,Q08499
DB00116,SMP0000428,Q96PN6
DB00116,SMP0000428,P33402
DB00116,SMP0000428,Q02153
DB00116,SMP0000428,Q9Y233
DB00116,SMP0000428,P10599
DB00116,SMP0000428,P23921
DB00116,SMP0000428,P31350
DB00116,SMP0000535,P50583
DB00116,SMP0000535,O75414
DB00116,SMP0000535,O75356
DB00116,SMP0000535,Q5MY95
DB00116,SMP0000535,Q16774
DB00116,SMP0000535,P49902
DB00116,SMP0000535,Q16854
DB00116,SMP0000535,P07741
DB00116,SMP0000535,P00491
DB00116,SMP0000535,P00492
DB00116,SMP0000535,Q9Y2T3
DB00116,SMP0000535,Q9UKK9
DB00116,SMP0000535,P21108
DB00116,SMP0000535,Q06203
DB00116,SMP0000535,P22102
DB00116,SMP0000535,O15067
DB00116,SMP0000535,P22234
DB00116,SMP0000535,P30566
DB00116,SMP0000535,P31939
DB00116,SMP0000535,Q9BY32
DB00116,SMP0000535,P49915
DB00116,SMP0000535,P20839
DB00116,SMP0000535,P36959
DB00116,SMP0000535,P47989
DB00116,SMP0000535,P30520
DB00116,SMP0000535,P23109
DB00116,SMP0000535,P00813
DB00116,SMP0000535,P00568
DB00116,SMP0000535,Q8NBU5
DB00116,SMP0000535,Q08499
DB00116,SMP0000535,Q96PN6
DB00116,SMP0000535,P33402
DB00116,SMP0000535,Q02153
DB00116,SMP0000535,Q9Y233
DB00116,SMP0000535,P10599
DB00116,SMP0000535,P23921
DB00116,SMP0000535,P31350
DB00116,SMP0000543,P00374
DB00116,SMP0000543,P11586
DB00116,SMP0000543,O75891
DB00116,SMP0000543,O95954
DB00116,SMP0000543,P49914
DB00116,SMP0000543,P42898
DB00116,SMP0000543,Q05932
DB00116,SMP0000543,Q92820
DB00116,SMP0000543,Q6UB35
DB00116,SMP0000543,P13995
DB00116,SMP0000543,Q96DP5
DB00116,SMP0000543,Q96NT5
DB00116,SMP0002313,Q8WWI5
DB00116,SMP0002313,Q8IWA5
DB00116,SMP0002313,Q8NE62
DB00116,SMP0002313,P49419
DB00116,SMP0002313,Q93088
DB00116,SMP0002313,Q99707
DB00116,SMP0002313,P31153
DB00116,SMP0002313,Q9NZL9
DB00116,SMP0002313,Q14749
DB00116,SMP0002313,P34896
DB00116,SMP0002313,Q9UI17
DB00116,SMP0002313,Q9UL12
DB00116,SMP0002313,P34897
DB00116,SMP0000053,P00374
DB00116,SMP0000053,P11586
DB00116,SMP0000053,O75891
DB00116,SMP0000053,O95954
DB00116,SMP0000053,P49914
DB00116,SMP0000053,P42898
DB00116,SMP0000053,Q05932
DB00116,SMP0000053,Q92820
DB00116,SMP0000053,Q6UB35
DB00116,SMP0000053,P13995
DB00116,SMP0000053,Q96DP5
DB00116,SMP0000053,Q96NT5
DB00116,SMP0000167,P50583
DB00116,SMP0000167,O75414
DB00116,SMP0000167,O75356
DB00116,SMP0000167,Q5MY95
DB00116,SMP0000167,Q16774
DB00116,SMP0000167,P49902
DB00116,SMP0000167,Q16854
DB00116,SMP0000167,P07741
DB00116,SMP0000167,P00491
DB00116,SMP0000167,P00492
DB00116,SMP0000167,Q9Y2T3
DB00116,SMP0000167,Q9UKK9
DB00116,SMP0000167,P21108
DB00116,SMP0000167,Q06203
DB00116,SMP0000167,P22102
DB00116,SMP0000167,O15067
DB00116,SMP0000167,P22234
DB00116,SMP0000167,P30566
DB00116,SMP0000167,P31939
DB00116,SMP0000167,Q9BY32
DB00116,SMP0000167,P49915
DB00116,SMP0000167,P20839
DB00116,SMP0000167,P36959
DB00116,SMP0000167,P47989
DB00116,SMP0000167,P30520
DB00116,SMP0000167,P23109
DB00116,SMP0000167,P00813
DB00116,SMP0000167,P00568
DB00116,SMP0000167,Q8NBU5
DB00116,SMP0000167,Q08499
DB00116,SMP0000167,Q96PN6
DB00116,SMP0000167,P33402
DB00116,SMP0000167,Q02153
DB00116,SMP0000167,Q9Y233
DB00116,SMP0000167,P10599
DB00116,SMP0000167,P23921
DB00116,SMP0000167,P31350
DB00116,SMP0000179,P21397
DB00116,SMP0000179,P05091
DB00116,SMP0000179,O75600
DB00116,SMP0000179,Q9UI17
DB00116,SMP0000179,Q9UL12
DB00116,SMP0000179,P23378
DB00116,SMP0000179,P48728
DB00116,SMP0000179,P34897
DB00116,SMP0000179,P09622
DB00116,SMP0000179,P21549
DB00116,SMP0000179,P50440
DB00116,SMP0000179,Q14353
DB00116,SMP0000179,P13196
DB00116,SMP0000179,Q93088
DB00116,SMP0000179,Q14749
DB00116,SMP0000179,Q8IVS8
DB00116,SMP0000179,O43175
DB00116,SMP0000179,Q9Y617
DB00116,SMP0000179,P78330
DB00116,SMP0000179,P20132
DB00116,SMP0000179,P34896
DB00116,SMP0000179,Q9GZT4
DB00116,SMP0000179,P35520
DB00116,SMP0000179,P32929
DB00116,SMP0000179,P49591
DB00116,SMP0000179,P41250
DB00116,SMP0000214,P34896
DB00116,SMP0000214,P42898
DB00116,SMP0000214,Q99707
DB00116,SMP0000214,P32929
DB00116,SMP0000214,P35520
DB00116,SMP0000214,Q93088
DB00116,SMP0000214,P26358
DB00116,SMP0000214,P17707
DB00116,SMP0000214,P19623
DB00116,SMP0000214,Q13126
DB00116,SMP0000214,P23526
DB00116,SMP0000214,Q96RQ9
DB00116,SMP0000214,P56192
DB00116,SMP0000214,Q96DP5
DB00116,SMP0000214,P31153
DB00116,SMP0000214,Q9NZL9
DB00116,SMP0000214,Q8NE62
DB00116,SMP0000214,Q8IXL7
DB00116,SMP0000214,Q9Y3D2
DB00117,SMP0000493,Q96KN2
DB00117,SMP0000493,Q99259
DB00117,SMP0000493,Q9UBR1
DB00117,SMP0000493,Q14117
DB00117,SMP0000493,Q12882
DB00117,SMP0000493,P80404
DB00117,SMP0000493,Q02252
DB00117,SMP0000493,P05091
DB00117,SMP0000493,Q16853
DB00117,SMP0000009,P20132
DB00117,SMP0000009,Q7L266
DB00117,SMP0000009,P08243
DB00117,SMP0000009,P42357
DB00117,SMP0000009,P31327
DB00117,SMP0000009,A8YXX4
DB00117,SMP0000009,P00367
DB00117,SMP0000009,Q9UI32
DB00117,SMP0000009,P48728
DB00117,SMP0000009,P09622
DB00117,SMP0000009,P23378
DB00117,SMP0000009,P23434
DB00117,SMP0000044,Q96KN2
DB00117,SMP0000044,A5YM72
DB00117,SMP0000044,O60678
DB00117,SMP0000044,P19113
DB00117,SMP0000044,P50135
DB00117,SMP0000044,P21397
DB00117,SMP0000044,P30838
DB00117,SMP0000044,P05091
DB00117,SMP0000044,P42357
DB00117,SMP0000044,Q96N76
DB00117,SMP0000044,Q96NU7
DB00117,SMP0000044,O95954
DB00117,SMP0000044,P49590
DB00117,SMP0000044,P12081
DB00117,SMP0000044,P19801
DB00117,SMP0000044,Q8N4J0
DB00117,SMP0000044,Q96KP4
DB00117,SMP0000191,Q96KN2
DB00117,SMP0000191,A5YM72
DB00117,SMP0000191,O60678
DB00117,SMP0000191,P19113
DB00117,SMP0000191,P50135
DB00117,SMP0000191,P21397
DB00117,SMP0000191,P30838
DB00117,SMP0000191,P05091
DB00117,SMP0000191,P42357
DB00117,SMP0000191,Q96N76
DB00117,SMP0000191,Q96NU7
DB00117,SMP0000191,O95954
DB00117,SMP0000191,P49590
DB00117,SMP0000191,P12081
DB00117,SMP0000191,P19801
DB00117,SMP0000191,Q8N4J0
DB00117,SMP0000191,Q96KP4
DB00117,SMP0000007,Q96KN2
DB00117,SMP0000007,Q99259
DB00117,SMP0000007,Q9UBR1
DB00117,SMP0000007,Q14117
DB00117,SMP0000007,Q12882
DB00117,SMP0000007,P80404
DB00117,SMP0000007,Q02252
DB00117,SMP0000007,P05091
DB00117,SMP0000007,Q16853
DB00118,SMP0000004,P21397
DB00118,SMP0000004,P05091
DB00118,SMP0000004,O75600
DB00118,SMP0000004,Q9UI17
DB00118,SMP0000004,Q9UL12
DB00118,SMP0000004,P23378
DB00118,SMP0000004,P48728
DB00118,SMP0000004,P34897
DB00118,SMP0000004,P09622
DB00118,SMP0000004,P21549
DB00118,SMP0000004,P50440
DB00118,SMP0000004,Q14353
DB00118,SMP0000004,P13196
DB00118,SMP0000004,Q93088
DB00118,SMP0000004,Q14749
DB00118,SMP0000004,Q8IVS8
DB00118,SMP0000004,O43175
DB00118,SMP0000004,Q9Y617
DB00118,SMP0000004,P78330
DB00118,SMP0000004,P20132
DB00118,SMP0000004,P34896
DB00118,SMP0000004,Q9GZT4
DB00118,SMP0000004,P35520
DB00118,SMP0000004,P32929
DB00118,SMP0000004,P49591
DB00118,SMP0000004,P41250
DB00118,SMP0000006,P17735
DB00118,SMP0000006,P17174
DB00118,SMP0000006,P32754
DB00118,SMP0000006,O43708
DB00118,SMP0000006,P16930
DB00118,SMP0000006,P20711
DB00118,SMP0000006,P30838
DB00118,SMP0000006,P14679
DB00118,SMP0000006,P09172
DB00118,SMP0000006,P40126
DB00118,SMP0000006,P11086
DB00118,SMP0000006,P21397
DB00118,SMP0000006,P07327
DB00118,SMP0000006,Q93099
DB00118,SMP0000006,P14174
DB00118,SMP0000006,P19801
DB00118,SMP0000006,P21964
DB00118,SMP0000006,P46952
DB00118,SMP0000012,P07101
DB00118,SMP0000012,P20711
DB00118,SMP0000012,P09172
DB00118,SMP0000012,P11086
DB00118,SMP0000020,P00966
DB00118,SMP0000020,P04424
DB00118,SMP0000020,P31327
DB00118,SMP0000020,P00367
DB00118,SMP0000020,P04181
DB00118,SMP0000020,P30038
DB00118,SMP0000020,O43272
DB00118,SMP0000020,Q96C36
DB00118,SMP0000020,P07814
DB00118,SMP0000020,Q7Z4N8
DB00118,SMP0000020,Q5T160
DB00118,SMP0000020,P50440
DB00118,SMP0000020,Q14353
DB00118,SMP0000020,P12277
DB00118,SMP0000020,P05089
DB00118,SMP0000020,P00480
DB00118,SMP0000020,Q9Y619
DB00118,SMP0000020,P14920
DB00118,SMP0000020,P17174
DB00118,SMP0000020,P29475
DB00118,SMP0000044,Q96KN2
DB00118,SMP0000044,A5YM72
DB00118,SMP0000044,O60678
DB00118,SMP0000044,P19113
DB00118,SMP0000044,P50135
DB00118,SMP0000044,P21397
DB00118,SMP0000044,P30838
DB00118,SMP0000044,P05091
DB00118,SMP0000044,P42357
DB00118,SMP0000044,Q96N76
DB00118,SMP0000044,Q96NU7
DB00118,SMP0000044,O95954
DB00118,SMP0000044,P49590
DB00118,SMP0000044,P12081
DB00118,SMP0000044,P19801
DB00118,SMP0000044,Q8N4J0
DB00118,SMP0000044,Q96KP4
DB00118,SMP0000123,P49419
DB00118,SMP0000123,Q93088
DB00118,SMP0000123,Q99707
DB00118,SMP0000123,P23526
DB00118,SMP0000123,Q8NE62
DB00118,SMP0000123,Q9UBM1
DB00118,SMP0000123,P31153
DB00118,SMP0000123,Q9NZL9
DB00118,SMP0000177,P34896
DB00118,SMP0000177,P42898
DB00118,SMP0000177,Q99707
